transaction_id,account_id,transaction_type,transaction_amount,balance_before,balance_after,channel,location,timestamp,is_fraud
T02334,A1007,withdrawal,852.93,7878.81,7025.88,mobile,Harare,2025-03-30 12:36:16,0
T02335,A1028,deposit,2879.35,2835.7,5715.049999999999,online,Gweru,2025-04-05 06:08:53,0
T02336,A1070,payment,1188.59,4937.49,3748.8999999999996,ATM,Mutare,2025-05-07 09:47:30,0
T02337,A1044,transfer,1031.41,9240.56,8209.15,mobile,Harare,2025-05-03 23:04:54,0
T02338,A1060,payment,910.28,7978.12,7067.84,branch,Mutare,2025-04-29 12:05:51,0
T02339,A1036,transfer,5573.84,1494.17,-4079.67,mobile,Mutare,2025-04-06 00:39:21,1
T02340,A1007,deposit,2408.08,2040.65,4448.73,online,Mutare,2025-04-13 11:32:57,0
T02341,A1054,deposit,607.35,8147.98,8755.33,branch,Harare,2025-04-07 08:07:38,0
T02342,A1056,payment,1717.09,3356.43,1639.34,branch,Masvingo,2025-04-22 23:42:22,0
T02343,A1017,withdrawal,4314.61,7316.83,3002.2200000000003,ATM,Mutare,2025-05-17 11:12:12,0
T02344,A1012,withdrawal,51.84,782.73,730.89,online,Harare,2025-05-03 17:32:26,0
T02345,A1048,deposit,4446.53,4461.96,8908.49,branch,Gweru,2025-05-09 04:21:47,0
T02346,A1025,withdrawal,3263.89,6648.62,3384.73,branch,Harare,2025-05-03 14:51:27,0
T02347,A1081,deposit,4158.45,4288.19,8446.64,branch,Mutare,2025-03-27 05:20:59,0
T02348,A1089,payment,4556.75,948.77,-3607.98,mobile,Masvingo,2025-04-27 06:41:08,1
T02349,A1029,transfer,4287.5,4499.67,212.17000000000007,ATM,Bulawayo,2025-05-08 23:08:46,0
T02350,A1015,transfer,1789.99,1611.73,-178.26,online,Mutare,2025-04-08 16:31:33,1
T02351,A1005,deposit,972.67,9519.99,10492.66,ATM,Mutare,2025-04-23 12:22:26,0
T02352,A1087,withdrawal,339.1,2682.56,2343.46,mobile,Gweru,2025-04-23 18:26:11,0
T02353,A1040,deposit,1233.5,2783.41,4016.91,branch,Bulawayo,2025-05-07 11:45:55,0
T02354,A1040,transfer,1474.3,7451.23,5976.929999999999,mobile,Mutare,2025-05-15 04:51:22,0
T02355,A1054,withdrawal,2050.97,5611.19,3560.22,ATM,Mutare,2025-05-17 17:00:54,0
T02356,A1035,transfer,1505.61,9104.97,7599.36,online,Masvingo,2025-05-03 23:24:10,0
T02357,A1015,withdrawal,4697.31,7279.75,2582.4399999999996,online,Gweru,2025-05-01 03:11:30,0
T02358,A1028,deposit,4014.63,1714.55,5729.18,mobile,Mutare,2025-04-14 05:12:51,0
T02359,A1057,deposit,1215.01,4541.69,5756.7,online,Mutare,2025-05-04 11:56:11,0
T02360,A1001,transfer,2216.03,7260.37,5044.34,online,Gweru,2025-05-09 16:09:39,0
T02361,A1095,payment,2256.35,4062.42,1806.0700000000002,online,Harare,2025-04-05 16:06:44,0
T02362,A1094,deposit,1692.45,237.76,1930.21,branch,Mutare,2025-03-22 10:12:18,0
T02363,A1012,withdrawal,5424.19,7047.63,1623.4400000000005,mobile,Mutare,2025-04-02 19:36:45,1
T02364,A1041,withdrawal,4260.7,7810.78,3550.08,ATM,Harare,2025-04-11 00:41:15,0
T02365,A1024,payment,4859.95,876.51,-3983.4399999999996,branch,Harare,2025-04-23 04:24:40,1
T02366,A1052,deposit,4759.13,824.55,5583.68,branch,Mutare,2025-04-23 12:43:37,0
T02367,A1080,transfer,2555.33,7464.09,4908.76,ATM,Gweru,2025-04-12 18:16:29,0
T02368,A1017,withdrawal,1729.85,6915.7,5185.85,online,Masvingo,2025-04-19 22:16:39,0
T02369,A1056,transfer,4289.82,4674.81,384.9900000000007,ATM,Bulawayo,2025-05-10 20:21:17,0
T02370,A1047,deposit,2485.96,3577.63,6063.59,online,Bulawayo,2025-05-01 08:35:45,0
T02371,A1084,deposit,634.93,4089.53,4724.46,mobile,Harare,2025-05-20 10:27:58,0
T02372,A1044,payment,4923.25,6785.44,1862.1899999999996,ATM,Gweru,2025-03-28 03:28:43,0
T02373,A1073,deposit,4699.67,2704.68,7404.35,branch,Harare,2025-04-12 09:27:58,0
T02374,A1080,withdrawal,1722.13,7726.84,6004.71,online,Bulawayo,2025-04-27 22:07:31,0
T02375,A1040,withdrawal,1197.33,4675.17,3477.84,mobile,Masvingo,2025-04-17 23:09:41,0
T02376,A1063,deposit,1190.62,2156.66,3347.2799999999997,branch,Harare,2025-04-05 11:42:28,0
T02377,A1095,deposit,4031.34,4777.09,8808.43,ATM,Masvingo,2025-05-11 02:25:38,0
T02378,A1076,payment,4524.59,8538.4,4013.8099999999995,branch,Harare,2025-04-20 15:46:55,0
T02379,A1007,withdrawal,1122.69,8574.52,7451.83,mobile,Masvingo,2025-04-02 09:40:00,0
T02380,A1054,payment,5351.85,6263.65,911.7999999999993,online,Gweru,2025-04-29 07:18:40,0
T02381,A1099,deposit,837.14,9958.18,10795.32,online,Masvingo,2025-04-04 15:31:42,0
T02382,A1078,deposit,3699.06,2837.43,6536.49,ATM,Harare,2025-03-28 21:07:09,0
T02383,A1000,transfer,693.91,9036.82,8342.91,mobile,Mutare,2025-04-27 14:23:21,0
T02384,A1026,withdrawal,5981.3,7006.47,1025.17,branch,Harare,2025-04-23 09:54:31,0
T02385,A1090,deposit,2252.49,3710.88,5963.37,ATM,Bulawayo,2025-04-07 18:25:33,0
T02386,A1052,transfer,1318.31,7095.94,5777.629999999999,branch,Gweru,2025-04-04 05:20:12,0
T02387,A1094,payment,3686.33,8318.75,4632.42,branch,Gweru,2025-03-27 08:37:38,0
T02388,A1004,payment,130.15,7813.86,7683.71,branch,Masvingo,2025-04-07 18:30:17,0
T02389,A1070,transfer,5708.34,9997.86,4289.52,branch,Mutare,2025-04-04 04:48:57,0
T02390,A1011,transfer,1688.42,211.46,-1476.96,ATM,Bulawayo,2025-05-15 11:39:54,1
T02391,A1028,payment,4922.34,5668.03,745.6899999999996,mobile,Mutare,2025-04-18 09:34:26,0
T02392,A1098,withdrawal,5515.26,3270.3,-2244.96,branch,Gweru,2025-04-29 08:14:23,1
T02393,A1066,withdrawal,3540.17,8923.99,5383.82,online,Harare,2025-05-09 16:28:37,0
T02394,A1034,withdrawal,5465.65,4183.72,-1281.9299999999994,online,Masvingo,2025-03-28 11:30:35,1
T02395,A1100,withdrawal,2108.41,856.02,-1252.3899999999999,online,Gweru,2025-03-25 14:27:39,1
T02396,A1020,transfer,2230.93,298.93,-1931.9999999999998,branch,Mutare,2025-05-03 20:39:22,1
T02397,A1071,transfer,1568.04,5087.31,3519.2700000000004,branch,Masvingo,2025-04-29 10:19:24,0
T02398,A1029,transfer,5466.83,8145.65,2678.8199999999997,branch,Masvingo,2025-05-10 21:24:21,0
T02399,A1014,deposit,1402.98,6093.42,7496.4,mobile,Masvingo,2025-03-29 00:23:58,0
T02400,A1036,transfer,302.03,9820.6,9518.57,mobile,Masvingo,2025-05-14 15:19:56,0
T02401,A1001,payment,2931.8,2796.81,-134.99000000000024,mobile,Harare,2025-04-05 02:39:30,1
T02402,A1041,withdrawal,5915.13,3474.12,-2441.01,branch,Harare,2025-05-11 09:07:44,1
T02403,A1082,deposit,5710.59,5790.7,80.10999999999967,branch,Mutare,2025-05-19 13:00:45,1
T02404,A1070,deposit,219.64,9847.01,10066.65,branch,Masvingo,2025-05-12 18:00:18,0
T02405,A1068,payment,1632.18,761.08,-871.1,online,Bulawayo,2025-05-21 04:04:09,1
T02406,A1041,withdrawal,4428.29,7001.09,2572.8,online,Bulawayo,2025-04-18 00:26:18,0
T02407,A1003,deposit,4286.1,637.22,4923.320000000001,mobile,Mutare,2025-04-21 01:27:03,0
T02408,A1100,withdrawal,3953.58,852.95,-3100.63,mobile,Mutare,2025-04-10 22:45:57,1
T02409,A1032,payment,38.2,6926.99,6888.79,ATM,Harare,2025-05-19 15:30:38,0
T02410,A1034,transfer,5158.14,9761.73,4603.589999999999,mobile,Harare,2025-05-08 10:30:58,0
T02411,A1068,payment,1614.55,1853.25,238.70000000000005,online,Harare,2025-05-17 14:07:31,0
T02412,A1021,withdrawal,782.85,7657.28,6874.429999999999,mobile,Mutare,2025-04-11 16:36:57,0
T02413,A1020,deposit,3250.25,7641.24,10891.49,ATM,Mutare,2025-03-30 02:54:26,0
T02414,A1017,transfer,2303.18,8204.5,5901.32,mobile,Bulawayo,2025-05-18 17:37:43,0
T02415,A1078,payment,4040.99,9056.1,5015.110000000001,mobile,Bulawayo,2025-03-24 00:21:01,0
T02416,A1054,deposit,1546.27,1448.77,2995.04,ATM,Gweru,2025-04-15 15:06:15,0
T02417,A1078,transfer,1818.82,363.78,-1455.04,mobile,Gweru,2025-04-08 07:06:05,1
T02418,A1037,payment,5420.17,8258.25,2838.08,ATM,Masvingo,2025-05-14 16:23:04,0
T02419,A1055,transfer,4180.67,6065.38,1884.71,branch,Gweru,2025-04-07 19:56:43,0
T02420,A1021,payment,4250.8,2021.38,-2229.42,online,Mutare,2025-04-11 18:31:55,1
T02421,A1019,deposit,4856.16,7123.74,11979.9,mobile,Mutare,2025-05-03 05:43:44,0
T02422,A1028,transfer,3792.96,6109.13,2316.17,mobile,Masvingo,2025-04-13 18:50:28,0
T02423,A1035,transfer,2245.7,550.87,-1694.83,online,Bulawayo,2025-05-16 21:31:54,1
T02424,A1083,payment,3647.75,4613.1,965.3500000000004,ATM,Mutare,2025-04-13 22:07:50,0
T02425,A1016,deposit,835.58,1116.32,1951.9,online,Gweru,2025-04-23 01:28:18,0
T02426,A1074,payment,3533.24,395.95,-3137.29,online,Masvingo,2025-04-13 11:58:38,1
T02427,A1057,deposit,4730.5,3034.88,7765.38,mobile,Gweru,2025-04-01 18:13:14,0
T02428,A1036,payment,2085.34,9187.6,7102.26,online,Masvingo,2025-05-03 08:47:02,0
T02429,A1029,payment,2234.81,1776.89,-457.91999999999985,mobile,Masvingo,2025-03-27 18:59:39,1
T02430,A1004,deposit,1535.86,733.55,2269.41,ATM,Bulawayo,2025-04-01 22:34:44,0
T02431,A1079,deposit,4334.52,5582.19,9916.71,branch,Gweru,2025-04-05 09:06:59,0
T02432,A1036,transfer,4702.57,9761.44,5058.870000000001,ATM,Masvingo,2025-04-02 04:43:43,0
T02433,A1078,payment,3450.21,2377.95,-1072.2600000000002,ATM,Mutare,2025-05-13 21:08:40,1
T02434,A1000,payment,2689.51,2614.13,-75.38000000000011,mobile,Mutare,2025-05-11 04:47:12,1
T02435,A1000,transfer,4281.98,8107.06,3825.080000000001,online,Bulawayo,2025-03-30 20:52:36,0
T02436,A1045,deposit,3252.31,6539.35,9791.66,online,Mutare,2025-05-02 11:05:48,0
T02437,A1085,withdrawal,51.15,2695.1,2643.95,ATM,Masvingo,2025-04-18 13:57:40,0
T02438,A1075,payment,5241.6,5270.8,29.199999999999818,branch,Masvingo,2025-05-17 19:48:08,0
T02439,A1030,deposit,3914.41,1773.78,5688.19,mobile,Harare,2025-04-27 11:05:03,0
T02440,A1053,payment,5504.93,2647.3,-2857.63,mobile,Masvingo,2025-04-25 13:04:04,1
T02441,A1009,deposit,2303.18,1087.54,3390.72,mobile,Harare,2025-05-02 07:42:56,0
T02442,A1014,payment,3864.58,8728.31,4863.73,mobile,Harare,2025-04-12 08:46:43,0
T02443,A1047,transfer,3391.44,468.51,-2922.9300000000003,ATM,Bulawayo,2025-04-07 22:14:13,1
T02444,A1071,transfer,4407.84,5342.92,935.0799999999999,ATM,Bulawayo,2025-05-17 10:17:26,0
T02445,A1057,payment,5212.7,961.53,-4251.17,branch,Harare,2025-04-29 22:52:55,1
T02446,A1004,payment,731.84,9803.89,9072.05,mobile,Gweru,2025-04-19 12:40:28,0
T02447,A1076,deposit,3920.36,1172.17,5092.530000000001,mobile,Mutare,2025-05-11 10:28:32,0
T02448,A1006,withdrawal,5390.21,1624.15,-3766.06,mobile,Harare,2025-04-16 18:46:22,1
T02449,A1036,transfer,4079.21,641.44,-3437.77,ATM,Bulawayo,2025-03-29 09:55:30,1
T02450,A1093,payment,2079.22,4791.73,2712.5099999999998,branch,Mutare,2025-05-07 05:56:12,0
T02451,A1035,transfer,3637.09,7861.02,4223.93,branch,Gweru,2025-03-22 22:44:00,0
T02452,A1079,transfer,4521.64,2524.99,-1996.6500000000005,ATM,Harare,2025-04-16 04:40:19,1
T02453,A1028,payment,5363.65,7869.05,2505.4000000000005,branch,Harare,2025-04-09 13:01:00,1
T02454,A1002,payment,1487.65,594.63,-893.0200000000001,online,Mutare,2025-05-18 09:27:02,1
T02455,A1097,payment,3358.18,7528.6,4170.42,mobile,Mutare,2025-05-11 11:18:22,0
T02456,A1086,payment,1107.01,3603.17,2496.16,online,Masvingo,2025-05-10 06:26:22,0
T02457,A1008,payment,1378.02,8777.71,7399.689999999999,ATM,Gweru,2025-05-15 02:11:30,0
T02458,A1051,transfer,1827.02,9409.73,7582.709999999999,ATM,Gweru,2025-04-03 16:13:04,0
T02459,A1073,payment,3041.01,7643.2,4602.19,online,Mutare,2025-04-02 08:19:22,0
T02460,A1090,deposit,1388.62,9514.68,10903.3,branch,Mutare,2025-04-06 07:45:21,0
T02461,A1003,payment,3999.44,7825.99,3826.5499999999997,online,Gweru,2025-05-09 09:44:48,0
T02462,A1092,transfer,1991.68,4888.34,2896.66,mobile,Masvingo,2025-03-27 14:32:44,0
T02463,A1055,deposit,1547.87,8025.77,9573.64,online,Bulawayo,2025-05-09 11:52:07,0
T02464,A1098,transfer,1965.2,803.96,-1161.24,branch,Harare,2025-03-24 23:28:05,1
T02465,A1086,transfer,1938.33,437.95,-1500.3799999999999,ATM,Bulawayo,2025-03-31 17:37:37,1
T02466,A1011,payment,5087.0,2448.94,-2638.06,branch,Mutare,2025-05-16 03:36:06,1
T02467,A1075,deposit,1627.19,370.03,1997.22,ATM,Gweru,2025-05-04 22:27:18,0
T02468,A1025,deposit,1953.72,3082.18,5035.9,mobile,Gweru,2025-04-23 06:10:45,0
T02469,A1054,withdrawal,5976.18,983.62,-4992.56,ATM,Mutare,2025-05-14 19:36:25,1
T02470,A1042,withdrawal,5333.07,7436.15,2103.08,ATM,Mutare,2025-04-22 18:03:08,1
T02471,A1082,payment,1003.85,9783.84,8779.99,ATM,Gweru,2025-03-26 06:05:14,0
T02472,A1065,transfer,2957.11,6161.94,3204.8299999999995,branch,Gweru,2025-04-16 10:34:53,0
T02473,A1037,deposit,2837.74,363.33,3201.0699999999997,online,Bulawayo,2025-04-30 22:09:29,0
T02474,A1069,deposit,749.71,7442.82,8192.529999999999,ATM,Gweru,2025-05-06 08:20:31,0
T02475,A1061,withdrawal,4551.91,1926.84,-2625.0699999999997,branch,Harare,2025-04-11 08:30:07,1
T02476,A1097,deposit,2189.76,3956.31,6146.07,mobile,Masvingo,2025-03-30 20:30:41,0
T02477,A1020,deposit,2517.51,4935.18,7452.6900000000005,online,Harare,2025-04-08 05:33:55,0
T02478,A1073,withdrawal,132.12,3722.77,3590.65,ATM,Gweru,2025-05-12 09:04:19,0
T02479,A1051,withdrawal,2984.98,3804.54,819.56,mobile,Mutare,2025-04-24 14:40:06,0
T02480,A1076,transfer,1519.94,3340.56,1820.62,branch,Mutare,2025-03-29 04:29:26,0
T02481,A1029,payment,320.38,5071.31,4750.93,ATM,Masvingo,2025-05-17 03:30:06,0
T02482,A1037,deposit,1032.68,962.37,1995.0500000000002,mobile,Gweru,2025-05-19 19:01:18,0
T02483,A1046,transfer,4180.42,1810.17,-2370.25,branch,Mutare,2025-03-28 00:41:39,1
T02484,A1098,deposit,1647.29,6571.58,8218.869999999999,mobile,Mutare,2025-04-23 09:32:05,0
T02485,A1068,withdrawal,5234.13,9620.44,4386.31,online,Gweru,2025-03-26 04:13:33,0
T02486,A1076,payment,2347.18,2876.1,528.9200000000001,online,Bulawayo,2025-05-13 05:16:08,0
T02487,A1017,transfer,1613.23,3717.8,2104.57,ATM,Masvingo,2025-04-09 05:03:57,0
T02488,A1079,deposit,1486.22,4480.61,5966.83,ATM,Gweru,2025-05-03 13:29:50,0
T02489,A1091,payment,81.62,2285.3,2203.6800000000003,mobile,Masvingo,2025-05-11 03:38:57,0
T02490,A1003,deposit,2980.33,2224.11,5204.4400000000005,online,Masvingo,2025-03-28 05:37:53,0
T02491,A1080,payment,135.5,321.31,185.81,online,Masvingo,2025-03-27 12:43:08,0
T02492,A1034,transfer,3263.22,745.22,-2518.0,online,Bulawayo,2025-05-01 19:09:47,1
T02493,A1097,withdrawal,1229.2,8909.39,7680.19,mobile,Gweru,2025-04-10 10:02:56,0
T02494,A1091,payment,4208.61,5067.58,858.9700000000003,online,Harare,2025-04-19 22:48:01,0
T02495,A1046,payment,1963.86,7659.37,5695.51,branch,Gweru,2025-04-05 01:45:49,0
T02496,A1092,transfer,3816.71,4837.71,1021.0,branch,Gweru,2025-04-09 09:26:33,0
T02497,A1009,transfer,1207.33,7630.04,6422.71,branch,Bulawayo,2025-04-18 13:58:48,0
T02498,A1000,withdrawal,4576.6,203.02,-4373.58,branch,Masvingo,2025-04-12 23:38:30,1
T02499,A1087,transfer,2562.26,3164.93,602.6699999999996,branch,Bulawayo,2025-04-30 14:42:35,0
T02500,A1055,withdrawal,3542.15,9272.77,5730.620000000001,mobile,Masvingo,2025-05-09 17:25:00,0
T02501,A1024,deposit,2047.09,7123.41,9170.5,mobile,Gweru,2025-04-01 12:39:50,0
T02502,A1047,withdrawal,1637.25,7519.01,5881.76,ATM,Mutare,2025-04-12 03:50:53,0
T02503,A1061,transfer,35.37,5273.84,5238.47,online,Gweru,2025-04-20 08:01:19,0
T02504,A1005,withdrawal,25.84,5553.28,5527.44,mobile,Mutare,2025-05-17 11:20:14,0
T02505,A1080,withdrawal,5221.87,8662.47,3440.5999999999995,mobile,Mutare,2025-05-09 21:21:42,1
T02506,A1046,deposit,530.82,760.04,1290.8600000000001,online,Harare,2025-04-07 21:31:40,0
T02507,A1084,payment,3483.52,8252.0,4768.48,online,Mutare,2025-04-18 18:19:44,0
T02508,A1057,withdrawal,2916.74,8821.52,5904.780000000001,online,Masvingo,2025-04-29 11:17:40,0
T02509,A1007,withdrawal,3311.38,7712.77,4401.39,online,Gweru,2025-04-12 00:31:27,0
T02510,A1001,payment,1909.73,4326.39,2416.6600000000003,ATM,Harare,2025-04-14 17:17:39,0
T02511,A1043,deposit,4371.86,2808.69,7180.549999999999,online,Mutare,2025-03-22 15:48:41,0
T02512,A1024,deposit,702.99,6106.82,6809.8099999999995,ATM,Masvingo,2025-03-23 12:35:52,0
T02513,A1079,deposit,1414.55,750.89,2165.44,mobile,Bulawayo,2025-05-04 18:07:34,0
T02514,A1032,payment,1110.96,6087.91,4976.95,online,Mutare,2025-05-14 18:51:05,0
T02515,A1076,deposit,2218.55,5612.19,7830.74,ATM,Mutare,2025-05-09 16:40:45,0
T02516,A1043,deposit,859.56,6847.22,7706.780000000001,online,Harare,2025-05-06 19:22:35,0
T02517,A1070,payment,3101.31,3610.95,509.6399999999999,online,Harare,2025-04-07 05:20:26,0
T02518,A1068,withdrawal,5874.47,8900.39,3025.919999999999,branch,Harare,2025-03-23 21:07:12,0
T02519,A1004,deposit,2929.97,8568.18,11498.15,branch,Harare,2025-04-23 02:39:01,0
T02520,A1050,withdrawal,2356.66,1445.25,-911.4099999999999,mobile,Mutare,2025-04-23 14:50:14,1
T02521,A1091,transfer,5143.32,4616.17,-527.1499999999996,ATM,Gweru,2025-05-16 19:56:45,1
T02522,A1038,deposit,4858.74,5039.3,9898.04,mobile,Harare,2025-05-13 01:33:48,0
T02523,A1024,deposit,3067.81,9276.49,12344.3,mobile,Bulawayo,2025-05-12 08:37:52,0
T02524,A1066,withdrawal,5851.37,8587.68,2736.3100000000004,ATM,Gweru,2025-04-19 17:12:42,1
T02525,A1004,transfer,3809.39,6405.09,2595.7000000000003,mobile,Mutare,2025-04-05 01:41:45,0
T02526,A1031,deposit,1292.16,3677.51,4969.67,mobile,Mutare,2025-05-02 01:30:15,0
T02527,A1039,deposit,3243.6,5570.63,8814.23,ATM,Masvingo,2025-04-01 02:16:33,0
T02528,A1010,payment,1975.81,9513.67,7537.860000000001,mobile,Masvingo,2025-04-09 09:04:41,0
T02529,A1048,withdrawal,206.06,4725.06,4519.0,branch,Bulawayo,2025-05-04 20:29:32,0
T02530,A1029,transfer,2100.61,9444.02,7343.41,ATM,Masvingo,2025-03-27 12:13:47,0
T02531,A1078,deposit,3850.16,3477.32,7327.48,branch,Masvingo,2025-04-30 06:42:36,0
T02532,A1008,withdrawal,755.01,2767.0,2011.99,mobile,Gweru,2025-05-15 16:18:13,0
T02533,A1028,transfer,1157.87,9080.44,7922.570000000001,online,Gweru,2025-05-12 02:46:36,0
T02534,A1013,transfer,3248.38,7670.15,4421.7699999999995,online,Mutare,2025-05-18 20:40:32,0
T02535,A1023,withdrawal,2059.7,1092.33,-967.3699999999999,branch,Harare,2025-04-13 08:56:59,1
T02536,A1041,transfer,886.4,2955.4,2069.0,online,Gweru,2025-03-25 02:36:15,0
T02537,A1076,payment,5542.62,1524.07,-4018.55,ATM,Harare,2025-05-02 13:36:17,1
T02538,A1032,payment,2240.21,3396.08,1155.87,ATM,Harare,2025-05-11 05:20:39,0
T02539,A1010,payment,1342.89,8876.37,7533.4800000000005,mobile,Mutare,2025-05-08 22:25:29,0
T02540,A1079,withdrawal,5988.1,1618.09,-4370.01,ATM,Masvingo,2025-04-03 15:21:08,1
T02541,A1084,deposit,2859.18,7616.9,10476.08,online,Bulawayo,2025-04-12 17:34:26,0
T02542,A1005,payment,1174.77,4602.35,3427.5800000000004,branch,Harare,2025-04-20 23:41:24,0
T02543,A1029,deposit,489.5,2812.42,3301.92,mobile,Harare,2025-04-02 13:54:19,0
T02544,A1088,transfer,3588.24,6855.74,3267.5,branch,Gweru,2025-04-28 05:13:02,0
T02545,A1079,deposit,4873.25,786.5,5659.75,online,Masvingo,2025-04-04 17:27:30,0
T02546,A1078,deposit,4920.82,8565.32,13486.14,mobile,Harare,2025-03-30 02:32:09,0
T02547,A1061,transfer,5339.63,4258.62,-1081.0100000000002,mobile,Mutare,2025-05-21 00:38:01,1
T02548,A1021,deposit,1648.78,8304.3,9953.08,ATM,Mutare,2025-05-06 14:44:36,0
T02549,A1078,payment,1726.0,9612.92,7886.92,mobile,Masvingo,2025-03-23 20:08:44,0
T02550,A1096,payment,4443.38,5145.54,702.1599999999999,ATM,Masvingo,2025-05-16 07:28:51,0
T02551,A1041,deposit,1993.39,3279.44,5272.83,online,Mutare,2025-04-08 14:54:52,0
T02552,A1024,transfer,2913.32,1542.62,-1370.7000000000003,mobile,Harare,2025-04-22 08:03:51,1
T02553,A1010,deposit,3940.31,9054.3,12994.609999999999,mobile,Mutare,2025-03-30 15:52:40,0
T02554,A1098,deposit,4308.3,7920.78,12229.08,ATM,Mutare,2025-04-22 06:51:35,0
T02555,A1052,deposit,2555.07,7542.49,10097.56,branch,Gweru,2025-04-03 12:55:52,0
T02556,A1012,deposit,2237.25,8344.43,10581.68,online,Masvingo,2025-04-07 01:48:09,0
T02557,A1046,transfer,5483.79,7991.41,2507.62,branch,Harare,2025-05-17 13:22:12,0
T02558,A1087,transfer,5922.3,2399.3,-3523.0,mobile,Gweru,2025-03-26 06:42:56,1
T02559,A1092,payment,2525.61,9490.15,6964.539999999999,online,Gweru,2025-05-02 07:43:13,0
T02560,A1001,transfer,5851.3,1241.42,-4609.88,branch,Masvingo,2025-04-10 08:09:00,1
T02561,A1078,payment,4689.37,6565.18,1875.8100000000004,online,Masvingo,2025-04-22 06:42:35,0
T02562,A1070,transfer,394.98,5723.94,5328.959999999999,ATM,Mutare,2025-04-30 05:42:27,0
T02563,A1012,withdrawal,4903.44,9395.22,4491.78,online,Harare,2025-05-19 07:39:23,0
T02564,A1020,withdrawal,5129.86,6291.13,1161.2700000000004,mobile,Gweru,2025-05-16 21:35:19,1
T02565,A1074,transfer,2157.05,609.39,-1547.6600000000003,branch,Masvingo,2025-05-17 20:32:43,1
T02566,A1016,payment,4960.85,338.3,-4622.55,online,Harare,2025-05-09 07:34:25,1
T02567,A1082,deposit,3903.1,8494.03,12397.130000000001,ATM,Bulawayo,2025-03-28 17:35:37,0
T02568,A1052,withdrawal,5014.0,4930.25,-83.75,ATM,Mutare,2025-03-23 14:00:18,1
T02569,A1066,withdrawal,3607.74,788.07,-2819.6699999999996,ATM,Gweru,2025-05-15 17:06:14,1
T02570,A1091,transfer,1112.17,591.18,-520.9900000000001,mobile,Mutare,2025-05-17 02:45:24,1
T02571,A1079,payment,1299.37,1059.72,-239.64999999999986,branch,Harare,2025-04-01 21:07:13,1
T02572,A1006,withdrawal,5342.95,4156.56,-1186.3899999999994,branch,Harare,2025-03-26 02:14:45,1
T02573,A1056,deposit,3987.92,4455.5,8443.42,mobile,Gweru,2025-03-29 17:45:21,0
T02574,A1087,transfer,3337.08,2003.5,-1333.58,mobile,Harare,2025-05-06 20:45:02,1
T02575,A1071,payment,1979.41,698.79,-1280.6200000000001,online,Gweru,2025-03-30 10:11:31,1
T02576,A1056,payment,2514.61,5803.75,3289.14,mobile,Harare,2025-04-25 07:21:16,0
T02577,A1056,payment,5693.82,3370.19,-2323.6299999999997,branch,Gweru,2025-05-05 08:39:24,1
T02578,A1048,withdrawal,4011.1,6949.22,2938.1200000000003,branch,Masvingo,2025-03-22 22:53:43,0
T02579,A1009,withdrawal,1633.5,1301.28,-332.22,branch,Gweru,2025-04-29 20:00:13,1
T02580,A1087,withdrawal,4679.97,385.91,-4294.06,online,Masvingo,2025-03-24 21:37:55,1
T02581,A1049,deposit,3622.28,4858.96,8481.24,online,Mutare,2025-04-08 09:45:23,0
T02582,A1030,deposit,1486.18,3698.88,5185.06,online,Bulawayo,2025-04-14 17:22:01,0
T02583,A1012,withdrawal,1911.7,1411.74,-499.96000000000004,ATM,Gweru,2025-05-13 11:12:03,1
T02584,A1046,withdrawal,5927.98,9011.15,3083.17,branch,Gweru,2025-04-21 10:24:53,0
T02585,A1030,transfer,2226.41,7875.09,5648.68,ATM,Masvingo,2025-03-28 05:15:25,0
T02586,A1049,withdrawal,2648.38,2153.39,-494.99000000000024,ATM,Harare,2025-04-29 17:46:57,1
T02587,A1042,payment,712.85,6067.69,5354.839999999999,online,Gweru,2025-04-13 17:57:41,0
T02588,A1062,withdrawal,2949.99,4566.98,1616.9899999999998,online,Gweru,2025-04-24 07:18:19,0
T02589,A1030,payment,4316.14,3952.16,-363.9800000000005,ATM,Masvingo,2025-05-11 13:25:24,1
T02590,A1022,deposit,2177.65,3464.79,5642.4400000000005,branch,Harare,2025-04-08 14:08:04,0
T02591,A1029,deposit,4133.24,306.21,4439.45,online,Masvingo,2025-05-03 23:57:02,0
T02592,A1060,transfer,2339.6,6757.18,4417.58,mobile,Masvingo,2025-05-10 08:15:40,0
T02593,A1013,deposit,2088.78,5980.91,8069.6900000000005,branch,Masvingo,2025-04-04 23:55:21,0
T02594,A1016,transfer,5536.86,1063.19,-4473.67,branch,Mutare,2025-04-19 13:29:59,1
T02595,A1014,payment,3898.51,4817.09,918.5799999999999,mobile,Masvingo,2025-04-10 11:01:19,0
T02596,A1063,withdrawal,1154.43,288.87,-865.5600000000001,mobile,Gweru,2025-05-04 13:18:21,1
T02597,A1070,withdrawal,2557.86,7627.81,5069.950000000001,mobile,Gweru,2025-04-29 05:54:40,0
T02598,A1075,deposit,389.51,1025.11,1414.62,branch,Masvingo,2025-04-26 02:31:41,0
T02599,A1032,withdrawal,5663.07,5192.37,-470.6999999999998,online,Harare,2025-03-25 11:00:51,1
T02600,A1095,withdrawal,2589.84,7370.13,4780.29,online,Masvingo,2025-05-05 07:06:36,0
T02601,A1069,deposit,2882.18,7772.58,10654.76,branch,Gweru,2025-05-01 05:12:29,0
